thresh,auprc,auroc
0.75,0.9702695750396955,0.9836826559546314
0.8,0.9706237057802289,0.9842202268431002
0.85,0.9706041207640148,0.9842899338374291
0.9,0.9700632456612518,0.9840489130434782
0.925,0.9695267475203527,0.98367084120983
0.95,0.9683485469242029,0.9825590737240075
0.975,0.9664121328897877,0.9811870864839319
0.99,0.9643925082995208,0.9803479442344045
