auprc,auroc,thresh
0.9646365381598606,0.9789193052930056,0.75
0.9622545480279598,0.9762059014650284,0.8
0.9590429668280148,0.9728393194706995,0.85
0.9509733452329527,0.9639562854442344,0.9
0.94094626186448,0.9528466446124764,0.925
0.9243790378563601,0.9352619328922496,0.95
0.8688502276117305,0.8803601134215502,0.975
0.7925048185686518,0.8048823251417769,0.99
