thresh,auprc,auroc
0.75,0.6996162029384698,0.9295999340035845
0.8,0.6795479834394202,0.9222297704721208
0.85,0.6391254103413129,0.9084195689176342
0.9,0.6153106798594652,0.9027161752065663
0.925,0.6117946842138073,0.8997968241348502
0.95,0.6060123384628564,0.8948149704837329
0.975,0.5686463705281969,0.8732768906614342
0.99,0.4676359708174619,0.8180749467179467
