auprc,auroc,thresh
0.6398437672217054,0.9118524687576197,0.75
0.5522278795683419,0.8797225766749458,0.8
0.4546555979704651,0.838377575906702,0.85
0.3896404838803428,0.7988448658429232,0.9
0.3588462952449195,0.783725357572086,0.925
0.33453385293611687,0.7635274088408783,0.95
0.30224880078594624,0.7332794951852599,0.975
0.25454657983185763,0.6732607116670708,0.99
