thresh,auprc,auroc
0.75,0.9076581983635843,0.9799310362337901
0.8,0.9018084527370192,0.97840453682847
0.85,0.8903998360180905,0.9752679321869493
0.9,0.8642948506959193,0.967838159437469
0.925,0.8317847912311669,0.9581028761754475
0.95,0.7751154750188312,0.9406971733822788
0.975,0.6232308563186895,0.9031266663246721
0.99,0.4811124870038694,0.8567092405323851
