auprc,auroc,thresh
0.928070340995353,0.9406221349243857,0.75
0.9233305385507201,0.9348431592627598,0.8
0.9166901031559037,0.9286363126181474,0.85
0.903211312137641,0.9132399279300566,0.9
0.8908270998081903,0.8997701736767485,0.925
0.8697939424146913,0.8758864012287335,0.95
0.7982298625325848,0.7919963078922495,0.975
0.723462642343999,0.7050022152646502,0.99
