thresh,auprc,auroc
0.75,0.577578611489794,0.7481961337321457
0.8,0.5803857840734931,0.7616905869216658
0.85,0.5834713063723771,0.7812814094433197
0.9,0.5833985962338678,0.8028336315010376
0.925,0.5805805605586823,0.8096166420036197
0.95,0.5902273101500836,0.8231655434828392
0.975,0.6064145539152981,0.8263679037200382
0.99,0.6789103702456536,0.9061424144462988
