auprc,auroc,thresh
0.4842733023199772,0.35697307297193204,0.75
0.4846970144945225,0.3639603039704773,0.8
0.48738422086407274,0.39172983656138866,0.85
0.493407920202715,0.44444829537443653,0.9
0.4960512688792639,0.4656159460407675,0.925
0.49810435317221974,0.48102124729692247,0.95
0.49726049564355507,0.47808735674771635,0.975
0.49618651008530323,0.4767848750491096,0.99
