auprc,auroc,thresh
0.6579832865163592,0.9035950548635154,0.75
0.581198104223193,0.8729549136128402,0.8
0.5018920106679938,0.8338885057006641,0.85
0.4085029122656846,0.7841737159258659,0.9
0.3512303015870989,0.7504161770105383,0.925
0.2881604983025109,0.7057795241609895,0.95
0.2201272408941774,0.6373157428486657,0.975
0.1748853945532707,0.574430870431051,0.99
