thresh,auprc,auroc
0.75,0.9354621117777822,0.968234877126654
0.8,0.9367430619841542,0.9697802457466919
0.85,0.9380817802342584,0.9701535916824198
0.9,0.9380296077331314,0.9706970699432893
0.925,0.9429866190623252,0.9726287807183365
0.95,0.9461570442993025,0.9737384806238185
0.975,0.9575018957999542,0.9768436909262761
0.99,0.967076483022544,0.9781952977315689
