auprc,auroc,thresh
0.6332461350808415,0.8402982038559099,0.75
0.6198327404477166,0.8282367810986646,0.8
0.605340362806037,0.808168721051817,0.85
0.5825818207003794,0.7612519003829814,0.9
0.5687333025241912,0.7262040029129887,0.925
0.5532593675502195,0.683087458477005,0.95
0.5323950580657383,0.6121751146955692,0.975
0.5186755107274494,0.5602181048623825,0.99
