auprc,auroc,thresh
0.6346654125168086,0.9152245306187228,0.75
0.5997683240775665,0.8926936486221095,0.8
0.5725218653138555,0.8795370402194076,0.85
0.5276423410646356,0.8670120263274992,0.9
0.4865906405217153,0.8547425858758565,0.925
0.41953936124634855,0.8190469093246694,0.95
0.3101430766118969,0.7255436888978604,0.975
0.20403214875165596,0.6102391668624677,0.99
