auprc,auroc,thresh
0.5123609175328977,0.5301353617480892,0.75
0.5092954282530743,0.5262357996212139,0.8
0.5068331639668603,0.5226083917162765,0.85
0.5049240697642532,0.5181861028879936,0.9
0.5037668421269592,0.5136064226660253,0.925
0.5020133729624201,0.5062894468978578,0.95
0.5001887475178587,0.4984806793801374,0.975
0.4994718728708662,0.49542605045789523,0.99
