auprc,auroc,thresh
0.9553916182396993,0.9783802575614367,0.75
0.9543330529740196,0.9756199196597353,0.8
0.9552954319751003,0.972172495274102,0.85
0.9455537737301535,0.9626512582703214,0.9
0.937857299076906,0.9519544541587901,0.925
0.9185641434257154,0.9310025401701324,0.95
0.8484365684573174,0.8594701677693761,0.975
0.7690078757231951,0.7797279655009451,0.99
