thresh,auprc,auroc
0.75,0.9738548261364137,0.9884780966332397
0.8,0.9798557141729712,0.9924070015645292
0.85,0.9807430786407693,0.9930467926142519
0.9,0.9787434524460921,0.9919659294319898
0.925,0.9783504605910875,0.9916594384223789
0.95,0.9761028893077276,0.98979933729674
0.975,0.9734006084887703,0.9896822225041497
0.99,0.8413630170037241,0.9594031513211397
