thresh,auprc,auroc
0.75,0.7762036158269223,0.952588536377776
0.8,0.7631552965527236,0.9491020582968475
0.85,0.7310047194507772,0.9423812267800327
0.9,0.6783047423443693,0.9282212890095586
0.925,0.6583180748078481,0.9107447346840366
0.95,0.6334513062882238,0.8889453695408365
0.975,0.5763842740812346,0.8199616075131759
0.99,0.4786601882295928,0.734092790588474
