thresh,auprc,auroc
0.75,0.9734652765043705,0.9785326086956522
0.8,0.9720591198126262,0.9756486294896031
0.85,0.9695303720812122,0.9714916115311909
0.9,0.9652944087610676,0.9666319116257089
0.925,0.9624433962425005,0.9656131852551983
0.95,0.9602423836122383,0.9644491375236295
0.975,0.9580698175391607,0.9647004962192818
0.99,0.9481276349349945,0.9568611176748583
