auprc,auroc,thresh
0.5266185114652683,0.5875165089400287,0.75
0.520588057436753,0.5713604570940751,0.8
0.5144585839458,0.5525084876696955,0.85
0.5084128633335652,0.5310964229291762,0.9
0.5051602839305205,0.5203564688855926,0.925
0.5031955204447977,0.5122866606503461,0.95
0.5014841248151598,0.5053820048286941,0.975
0.5017708699601068,0.5063175401555349,0.99
