auprc,auroc,thresh
0.6510384265225133,0.9036674831851513,0.75
0.5866964383612864,0.8812861725723617,0.8
0.5101564027556771,0.850336386385863,0.85
0.42629055711997355,0.8055531167999106,0.9
0.36999603886980376,0.7709742800567139,0.925
0.3076252972140127,0.7276694932595953,0.95
0.2396965713232647,0.6628070784044688,0.975
0.18536215116785704,0.6009638502763031,0.99
