thresh,auprc,auroc
0.75,0.7328403365052861,0.9097046000050613
0.8,0.6633116937035892,0.8736829420076637
0.85,0.6842157518696863,0.8884463945080308
0.9,0.6627244376497405,0.8666804568704388
0.925,0.5696569223088087,0.7785847951033406
0.95,0.5899093591768221,0.8059088931828177
0.975,0.5316163400242712,0.6087896480444057
0.99,0.5084951642659239,0.5473230883532323
