thresh,auprc,auroc
0.75,0.8444952563759718,0.9603003446254632
0.8,0.8273912580281579,0.9566901623090506
0.85,0.8102713528382326,0.9515290120761519
0.9,0.7957033740457712,0.937019175778896
0.925,0.7752864256502285,0.9249395074736706
0.95,0.6931102157930866,0.8992784824982292
0.975,0.518604486732204,0.8474387946532471
0.99,0.3888871732058109,0.8029705491875869
