auprc,auroc,thresh
0.5489813759342876,0.6535299621760415,0.75
0.5361469876290883,0.6188256732440116,0.8
0.5238369861959302,0.5833329833761731,0.85
0.5124666536997774,0.5458365691234122,0.9
0.5084805623723969,0.5300128914549331,0.925
0.5049616953517785,0.5189595933367483,0.95
0.502992847974529,0.5116479173702592,0.975
0.5015778487392585,0.5088863623313091,0.99
