thresh,auprc,auroc
0.75,0.7880257114368723,0.9433880970623606
0.8,0.7723705538472947,0.9386165294969775
0.85,0.757430096536775,0.9331253153832735
0.9,0.7446068735063893,0.9232458138219346
0.925,0.7387568286307833,0.9171950608725763
0.95,0.6780107322367006,0.89441540584142
0.975,0.5596431599189239,0.8492145221348352
0.99,0.519493838596673,0.8378989998814939
