auprc,auroc,thresh
0.5434487745532761,0.6412279254800172,0.75
0.532476553258624,0.6118428351011109,0.8
0.5229952624919562,0.583705674089794,0.85
0.5140331927972154,0.5553284004296843,0.9
0.5102566477234994,0.5419926890691376,0.925
0.506075657797496,0.5259353282951272,0.95
0.5024269438913781,0.5115684098358602,0.975
0.50246205793512,0.510162920927001,0.99
