auprc,auroc,thresh
0.9439872312344271,0.9588318466446125,0.75
0.9450627536954916,0.9584729442344045,0.8
0.9429202342362786,0.9556204808601134,0.85
0.940080841128619,0.9512402232986767,0.9
0.9331318660900927,0.9447668064744802,0.925
0.9214182568945093,0.9333966800567108,0.95
0.8749382780665504,0.8859930883742912,0.975
0.8185744385864322,0.8292989130434781,0.99
