thresh,auprc,auroc
0.75,0.8650600901238026,0.8634132797731568
0.8,0.8606333096808503,0.8616505198487714
0.85,0.853568979382561,0.8605174858223064
0.9,0.8435314731061212,0.8581805293005671
0.925,0.8394829577511596,0.8540397566162571
0.95,0.8337256517056144,0.8519766068052931
0.975,0.8121404713679924,0.8349415170132325
0.99,0.7549923507801681,0.7757717982041588
