auprc,auroc,thresh
0.5338112543752822,0.6389281867309192,0.75
0.5234644913865159,0.5949152033833311,0.8
0.5153981418527536,0.5600437021877598,0.85
0.5079928628210064,0.5327522110776806,0.9
0.5055026591145968,0.522542161535517,0.925
0.5036342968892644,0.5142601804744839,0.95
0.5026495879299556,0.510180006823429,0.975
0.5028915939844731,0.509941309767113,0.99
