thresh,auprc,auroc
0.75,0.9627941974596637,0.9755505671077505
0.8,0.9554159386125108,0.9744742438563327
0.85,0.9456389605521056,0.9725602551984878
0.9,0.9443025865519153,0.9717013232514178
0.925,0.9453728468274865,0.9715040170132324
0.95,0.9472783802059761,0.9717639413988657
0.975,0.9548562669027927,0.9718631852551984
0.99,0.9555459453220119,0.971414815689981
