auprc,auroc,thresh
0.6849506114358814,0.925303145837488,0.75
0.5877740287256166,0.8953809475188882,0.8
0.4941525756745621,0.8555098155814825,0.85
0.37838886652765835,0.7941619513911904,0.9
0.33746688191182583,0.7587577978806196,0.925
0.3032421881702755,0.7319281153106156,0.95
0.29254637930501354,0.710936698822587,0.975
0.24810058108134941,0.6873442299310628,0.99
