thresh,auprc,auroc
0.75,0.9007181507563709,0.9734540078837148
0.8,0.8878392111269547,0.9706804312931043
0.85,0.8683478652867976,0.9656053974876113
0.9,0.8334780001496029,0.9552150055993307
0.925,0.7980822995460874,0.9434140413084691
0.95,0.7381325965139602,0.9222919425231624
0.975,0.6478050205804369,0.8943400754595793
0.99,0.4774661075726392,0.8216969206001683
