thresh,auprc,auroc
0.75,0.5280585039370573,0.5873570104469253
0.8,0.5167616447645633,0.5600557068743692
0.85,0.515032422731203,0.555643819025109
0.9,0.5253051157012121,0.5875934995152725
0.925,0.5267867179912206,0.5996791281682263
0.95,0.5313534357617828,0.633569599606131
0.975,0.5501183953825477,0.6129115296528686
0.99,0.5876971885423512,0.6138176938003903
