thresh,auprc,auroc
0.75,0.7065278987156802,0.734497124802416
0.8,0.7081407092761507,0.737991525866185
0.85,0.6922325274680965,0.7495240750768875
0.9,0.7013733584198931,0.759714764526543
0.925,0.652051116987636,0.7378137097955972
0.95,0.6393926919365268,0.7352547452719632
0.975,0.6773133480248019,0.636275306526741
0.99,0.5490989588419755,0.5993847542939217
