thresh,auprc,auroc
0.75,0.8059189415309609,0.9534258583646458
0.8,0.7769229053961487,0.9448277227053746
0.85,0.744578597848158,0.9342673196910962
0.9,0.7040259064490654,0.9143477995211176
0.925,0.6645763303537094,0.8876700992554234
0.95,0.5570740405216337,0.8048528036342726
0.975,0.43898859868423357,0.784163498432783
0.99,0.35076178197479607,0.7151945057997157
