auprc,auroc,thresh
0.9568938628162809,0.9733696833648393,0.75
0.9553554831461624,0.9711000708884688,0.8
0.9528028189186916,0.9677047495274103,0.85
0.9470885276587386,0.9601151051512288,0.9
0.9376223405233232,0.9488987476370511,0.925
0.9195261782584708,0.9317308896502835,0.95
0.849766306701466,0.8641978674385633,0.975
0.7682307217682773,0.7824651465028356,0.99
