auprc,auroc,thresh
0.43607480718479874,0.15122430988658192,0.75
0.4399774765780153,0.16980463058269948,0.8
0.44602347932927844,0.203519026277516,0.85
0.45703044672777626,0.27428448894021873,0.9
0.46512956983746434,0.3271218333501061,0.925
0.47554989765977906,0.3875403585730425,0.95
0.48601908208036837,0.44098320138372016,0.975
0.49265456541256325,0.47000207578193043,0.99
