thresh,auprc,auroc
0.75,0.934537552414306,0.967718572778828
0.8,0.9362668347169969,0.9695758506616257
0.85,0.9368654205038406,0.9698676748582231
0.9,0.9357517766686803,0.9702540170132326
0.925,0.9403199504298827,0.9720212074669188
0.95,0.9427516750188276,0.9729708175803403
0.975,0.9520869953837657,0.9762361176748582
0.99,0.9645330829618508,0.9777720344990548
